Método,Quadro (imagem),min_val,max_val
TM_CCORR_NORMED,im217,-0.0011883160332217813,0.945692241191864
TM_CCORR_NORMED,im218,-0.0011883160332217813,0.9433090090751648
TM_CCORR_NORMED,im219,0.0,0.9361999034881592
TM_CCORR_NORMED,im220,0.0,0.9333180785179138
TM_CCORR_NORMED,im221,0.0,0.9336220622062683
TM_CCORR_NORMED,im222,-0.0003961053735110909,0.9382732510566711
TM_CCORR_NORMED,im223,-0.001980526838451624,0.9454712271690369
TM_CCORR_NORMED,im224,-0.0015844214940443635,0.9500274062156677
TM_CCORR_NORMED,im225,0.0,0.9542015790939331
TM_CCORR_NORMED,im226,-0.0011883160332217813,0.9544318318367004
TM_CCORR_NORMED,im227,0.0,0.9547984004020691
TM_CCORR_NORMED,im228,0.0,0.9540059566497803
TM_CCORR_NORMED,im229,-0.0003961053735110909,0.9527454972267151
TM_CCORR_NORMED,im230,-0.0011883160332217813,0.9527864456176758
TM_CCORR_NORMED,im231,0.0,0.9611952304840088
TM_CCORR_NORMED,im232,0.0,0.9684656858444214
TM_CCORR_NORMED,im233,0.0,0.970427930355072
TM_CCORR_NORMED,im234,0.0,0.9738121628761292
TM_CCORR_NORMED,im235,0.0,0.978417158126831
TM_CCORR_NORMED,im236,0.0,0.9806042313575745
TM_CCORR_NORMED,im237,0.0,0.9875456690788269
TM_CCORR_NORMED,im238,0.0,0.9891877174377441
TM_CCORR_NORMED,im239,0.0,0.9896893501281738
TM_CCORR_NORMED,im240,0.0,0.9894900321960449
TM_CCORR_NORMED,im241,0.0,0.9890213012695312
TM_CCORR_NORMED,im242,0.0,0.9889281988143921
TM_CCORR_NORMED,im243,0.0,0.9904379844665527
TM_CCORR_NORMED,im244,-0.0015844214940443635,0.989300549030304
TM_CCORR_NORMED,im245,-0.0003961053735110909,0.9878038167953491
TM_CCORR_NORMED,im246,-0.0007922107470221817,0.9786912798881531
TM_CCORR_NORMED,im247,-0.0007922107470221817,0.9752707481384277
TM_CCORR_NORMED,im248,0.0,0.9742316007614136
TM_CCORR_NORMED,im249,0.0,0.9732639789581299
TM_CCORR_NORMED,im250,0.0,0.9721315503120422
TM_CCORR_NORMED,im251,0.0,0.9715495705604553
TM_CCORR_NORMED,im252,0.0,0.9694454669952393
TM_CCORR_NORMED,im253,0.0,0.9694387316703796
TM_CCORR_NORMED,im254,0.0,0.9699130654335022
TM_CCORR_NORMED,im255,0.0,0.9703580141067505
TM_CCORR_NORMED,im256,-0.0003961053735110909,0.9700154662132263
TM_CCORR_NORMED,im257,0.0,0.9694008827209473
TM_CCORR_NORMED,im258,0.0,0.9683801531791687
TM_CCORR_NORMED,im259,0.0,0.967587411403656
TM_CCORR_NORMED,im260,0.0,0.9670453071594238
TM_CCORR_NORMED,im261,0.0,0.9658913016319275
TM_CCORR_NORMED,im262,0.0,0.965800404548645
TM_CCORR_NORMED,im263,0.0,0.9654988050460815
TM_CCORR_NORMED,im264,0.0,0.9628809094429016
TM_CCORR_NORMED,im265,0.0,0.960534930229187
TM_CCORR_NORMED,im266,0.0,0.9598150849342346
TM_CCORR_NORMED,im267,0.0,0.9608833193778992
TM_CCORR_NORMED,im268,0.0,0.9619073271751404
TM_CCORR_NORMED,im269,0.0,0.9617058634757996
TM_CCORR_NORMED,im270,0.0,0.9609307050704956
TM_CCORR_NORMED,im271,0.0,0.960102379322052
TM_CCORR_NORMED,im272,0.0,0.9601626992225647
TM_CCORR_NORMED,im273,0.0,0.9605057835578918
TM_CCORR_NORMED,im274,0.0,0.9607438445091248
TM_CCORR_NORMED,im275,0.0,0.9607492685317993
TM_CCORR_NORMED,im276,0.0,0.9591771960258484
TM_CCORR_NORMED,im277,0.0,0.9588557481765747
TM_CCORR_NORMED,im278,0.0,0.9586713910102844
TM_CCORR_NORMED,im279,0.0,0.9586808085441589
TM_CCORR_NORMED,im280,-0.0007922107470221817,0.9589878916740417
TM_CCORR_NORMED,im281,0.0,0.9590452313423157
TM_CCORR_NORMED,im282,0.0,0.9595319032669067
TM_CCORR_NORMED,im283,0.0,0.9594632387161255
TM_CCORR_NORMED,im284,0.0,0.9595802426338196
TM_CCORR_NORMED,im285,0.0,0.9601277709007263
TM_CCORR_NORMED,im286,0.0,0.9606537818908691
TM_CCORR_NORMED,im287,0.0,0.9611703753471375
TM_CCORR_NORMED,im288,0.0,0.9626225233078003
TM_CCORR_NORMED,im289,0.0,0.9632919430732727
TM_CCORR_NORMED,im290,0.0,0.9638050198554993
TM_CCORR_NORMED,im291,0.0,0.9668949842453003
TM_CCORR_NORMED,im292,0.0,0.969554603099823
TM_CCORR_NORMED,im293,0.0,0.9706155061721802
TM_CCORR_NORMED,im294,0.0,0.9726874232292175
TM_CCORR_NORMED,im295,0.0,0.9741828441619873
TM_CCORR_NORMED,im296,0.0,0.9756745100021362
TM_CCORR_NORMED,im297,0.0,0.9794480204582214
TM_CCORR_NORMED,im298,0.0,0.9832651615142822
TM_CCORR_NORMED,im299,0.0,0.9851905703544617
TM_CCORR_NORMED,im300,0.0,0.9896079897880554
